Customer_ID,Age,Gender,Marital_Status,Annual_Income,Region,Customer_Risk_Score,Policy_ID,Policy_Type,Coverage_Amount,Premium_Amount,Payment_Frequency,Policy_Start_Date,Policy_Tenure_Years,Policy_End_Date,Claim_ID,Claim_Type,Incident_Date,Report_Date,Time_to_Report_Days,Prior_Claims_Count,Adjuster_ID,Provider_ID,Weather_Severity_Index,Claim_Amount,Severity_Bucket,Fraud_Flag,Lapse_Label
564,54,Male,Married,155355,Northeast,0.5884786565388382,100564,Life,476327,2841.61,Yearly,2021-07-03,4,2025-07-02,500564,Critical Illness,2018-03-11,2018-03-13,2,0,1021,2007,0.0,160182.11,High,0,0
565,50,Male,Divorced,41780,Northeast,0.7227029890500674,100565,Auto,22527,366.4,Quarterly,2021-10-20,3,2024-10-19,500565,Comprehensive,2018-03-31,2018-04-24,24,0,1019,2241,0.39629907941641007,5353.6,Medium,1,0
566,25,Female,Widowed,106230,South,0.1698400960441627,100566,Home,439764,7962.91,Quarterly,2022-05-05,4,2026-05-04,500566,Water Damage,2018-04-04,2018-04-29,25,2,1077,2273,0.33703592457914533,8111.21,Medium,0,0
567,70,Female,Married,142696,Northeast,0.6940395010922532,100567,Auto,47583,412.05,Yearly,2018-08-12,5,2023-08-11,500567,Liability,2016-10-07,2016-10-31,24,2,1012,2079,0.1557103077013915,14422.66,Medium,1,0
568,77,Female,Married,136075,South,0.6434490267575881,100568,Home,420006,5382.26,Monthly,2020-03-19,2,2022-03-19,500568,Theft,2019-10-30,2019-11-01,2,0,1077,2280,0.7732207509696951,155538.02,High,0,0
569,61,Male,Widowed,163001,South,0.3490874203740507,100569,Auto,99957,1827.61,Monthly,2019-12-15,6,2025-12-13,500569,Collision,2018-02-14,2018-02-16,2,1,1032,2034,0.8254827588943251,4126.88,Low,0,0
570,61,Male,Widowed,125153,South,0.4155533631689777,100570,Renters,86269,1570.9,Monthly,2019-12-17,7,2026-12-15,500570,Fire,2021-05-02,2021-05-29,27,2,1028,2192,0.2880572728889075,3632.42,Low,0,0
571,22,Male,Married,149522,South,0.3986057354714983,100571,Auto,44155,494.17,Quarterly,2022-07-30,2,2024-07-29,500571,Liability,2021-03-29,2021-04-23,25,0,1062,2233,0.6932586148918581,6875.36,Medium,0,0
572,56,Female,Divorced,175316,Midwest,0.3860361511693243,100572,Life,288446,3636.58,Quarterly,2017-05-25,8,2025-05-23,500572,Critical Illness,2022-09-22,2022-10-21,29,1,1030,2117,0.0,32989.24,High,0,0
573,21,Male,Divorced,128415,South,0.1039003820300573,100573,Auto,85019,560.51,Yearly,2020-09-24,4,2024-09-23,500573,Liability,2019-09-18,2019-09-19,1,0,1000,2234,0.8260576226839055,3203.83,Low,0,0
574,23,Female,Divorced,139715,Northeast,0.3474735747697262,100574,Home,273288,3556.89,Yearly,2020-04-22,4,2024-04-21,500574,Water Damage,2022-06-27,2022-07-22,25,1,1093,2239,0.541469532440113,83456.35,High,0,0
575,62,Male,Single,152636,West,0.2949264414256894,100575,Home,616160,11039.16,Quarterly,2016-11-26,7,2023-11-25,500575,Fire,2022-05-07,2022-05-19,12,1,1089,2144,0.012983482067273622,83102.29,High,0,0
576,49,Male,Widowed,145402,Midwest,0.41748767952895016,100576,Life,165596,1257.16,Monthly,2022-05-22,9,2031-05-20,500576,Death,2019-10-06,2019-10-23,17,0,1089,2067,0.0,18998.73,Medium,1,0
577,69,Male,Married,154281,West,0.578147657372056,100577,Life,997720,11847.18,Yearly,2015-12-14,7,2022-12-12,500577,Death,2022-11-28,2022-12-25,27,0,1072,2122,0.0,303566.6,High,0,1
578,47,Female,Single,41116,West,0.5096271457102259,100578,Renters,122130,1789.02,Quarterly,2018-03-08,5,2023-03-07,500578,Theft,2019-05-12,2019-06-01,20,1,1011,2245,0.47218806343401876,31705.2,High,0,0
579,64,Female,Divorced,113301,West,0.4277611365583759,100579,Life,626112,3586.7,Monthly,2020-10-12,2,2022-10-12,500579,Disability,2020-09-10,2020-09-10,0,2,1024,2267,0.0,50388.16,High,0,0
580,52,Female,Single,196967,West,0.3938912633128316,100580,Auto,61719,342.44,Quarterly,2022-06-12,2,2024-06-11,500580,Liability,2019-09-08,2019-09-22,14,2,1060,2153,0.9147691345033798,5322.19,Medium,0,0
581,72,Female,Married,53867,West,0.8207552886288705,100581,Home,174934,3102.38,Quarterly,2022-02-05,6,2028-02-04,500581,Fire,2017-10-26,2017-11-10,15,0,1050,2189,0.9259652368360978,5130.59,Medium,1,0
582,57,Male,Married,139507,Northeast,0.54020466587384,100582,Life,821899,16007.18,Monthly,2021-12-11,5,2026-12-10,500582,Death,2017-03-05,2017-03-25,20,1,1003,2293,0.0,95474.39,High,0,0
583,69,Female,Widowed,31208,South,0.6318920283931528,100583,Life,531853,8728.48,Yearly,2018-10-04,9,2027-10-02,500583,Critical Illness,2021-02-03,2021-02-03,0,1,1069,2119,0.0,74278.91,High,0,0
584,33,Male,Divorced,95572,Northeast,0.1120091998656445,100584,Auto,123398,2399.82,Monthly,2016-01-18,5,2021-01-16,500584,Collision,2016-06-21,2016-06-23,2,0,1029,2142,0.6523167565425368,35123.68,High,0,0
585,30,Female,Divorced,113748,Midwest,0.050619737243105034,100585,Renters,41857,305.62,Quarterly,2017-08-20,2,2019-08-20,500585,Liability,2021-07-24,2021-08-17,24,0,1023,2058,0.8268302790260956,16423.68,Medium,0,0
586,67,Female,Single,172324,Northeast,0.4519380049222822,100586,Home,551177,9950.26,Monthly,2022-07-18,1,2023-07-18,500586,Theft,2018-06-17,2018-06-23,6,1,1088,2232,0.016488239119534454,85361.78,High,0,0
587,77,Male,Divorced,115261,Midwest,0.38701158396044943,100587,Renters,96490,1793.57,Monthly,2018-06-25,6,2024-06-23,500587,Liability,2016-01-16,2016-02-10,25,2,1029,2096,0.5450963724874839,35277.35,High,1,0
588,59,Male,Single,168078,South,0.5465537006358036,100588,Life,919696,8601.04,Quarterly,2017-07-09,3,2020-07-08,500588,Disability,2018-07-02,2018-07-10,8,0,1072,2081,0.0,12567.42,Medium,0,1
589,47,Female,Married,100883,West,0.17029096785995174,100589,Home,795776,11715.86,Yearly,2017-03-26,6,2023-03-25,500589,Water Damage,2018-08-01,2018-08-26,25,0,1042,2080,0.7141690485646836,238820.56,High,0,0
590,36,Female,Married,62171,South,0.10339271107952261,100590,Life,205822,1973.36,Quarterly,2016-08-26,9,2025-08-24,500590,Death,2021-03-25,2021-04-17,23,1,1075,2221,0.0,53353.47,High,0,0
591,34,Male,Married,58517,Northeast,0.07472918908050052,100591,Auto,93652,621.81,Quarterly,2015-04-11,6,2021-04-09,500591,Liability,2022-12-30,2023-01-14,15,1,1060,2005,0.27989122813765765,6092.86,Medium,0,0
592,73,Male,Married,185346,Northeast,0.4417935080584205,100592,Home,244644,4206.89,Monthly,2015-07-09,7,2022-07-07,500592,Fire,2018-05-23,2018-06-20,28,2,1025,2234,0.09390505481143208,20860.52,Medium,0,0
593,36,Male,Married,194649,South,0.4437271457941737,100593,Renters,145391,2702.71,Quarterly,2017-09-29,1,2018-09-29,500593,Theft,2018-09-06,2018-09-06,0,3,1058,2073,0.9458892329007006,17123.92,Medium,0,1
594,45,Male,Single,57648,South,0.2206470926939902,100594,Home,781940,5200.73,Monthly,2020-04-30,6,2026-04-29,500594,Fire,2021-05-23,2021-06-02,10,0,1007,2128,0.5295553356951561,119143.13,High,0,0
595,75,Male,Married,99654,Northeast,0.5723610921960137,100595,Life,196785,2897.24,Monthly,2021-11-08,6,2027-11-07,500595,Disability,2019-09-19,2019-10-14,25,1,1018,2273,0.0,83604.54,High,0,0
596,72,Female,Single,47910,South,0.9885959810068516,100596,Auto,130286,2549.12,Quarterly,2015-10-26,1,2016-10-25,500596,Comprehensive,2020-03-19,2020-04-04,16,2,1032,2097,0.9627388927386806,19557.6,Medium,1,0
597,43,Female,Married,79647,Midwest,0.10637687292529041,100597,Auto,105334,958.2,Yearly,2020-02-09,2,2022-02-08,500597,Comprehensive,2018-04-20,2018-05-18,28,1,1067,2198,0.5435529317285299,7897.92,Medium,0,0
598,54,Female,Single,30424,Midwest,0.7367165863808538,100598,Renters,28110,457.21,Yearly,2019-08-25,6,2025-08-23,500598,Fire,2020-06-27,2020-06-28,1,1,1011,2257,0.7496914610051444,7772.5,Medium,0,0
599,43,Female,Single,56641,Northeast,0.17127303605800223,100599,Renters,144268,1613.55,Monthly,2022-01-23,3,2025-01-22,500599,Liability,2018-01-24,2018-02-17,24,1,1071,2142,0.4266277092886809,24195.82,Medium,0,0
600,70,Male,Single,195822,Northeast,0.7264843090345281,100600,Life,590548,3517.08,Monthly,2021-06-15,3,2024-06-14,500600,Critical Illness,2016-01-28,2016-02-22,25,1,1056,2115,0.0,222990.42,High,1,0
601,79,Male,Divorced,152416,South,0.7417955400510389,100601,Home,814387,12619.48,Monthly,2017-03-07,2,2019-03-07,500601,Fire,2020-01-26,2020-02-01,6,1,1045,2167,0.4855727676021785,152702.34,High,1,0
602,40,Male,Single,184226,South,0.3428192838987766,100602,Auto,72895,633.36,Yearly,2022-10-23,4,2026-10-22,500602,Collision,2016-02-10,2016-02-21,11,3,1068,2079,0.7027031159630774,35234.31,High,0,0
603,26,Female,Single,173064,West,0.15215946130975422,100603,Auto,83503,1164.55,Quarterly,2019-04-22,1,2020-04-21,500603,Collision,2016-10-29,2016-11-05,7,2,1031,2112,0.731734329291758,5644.22,Medium,0,0
604,29,Male,Married,64001,Midwest,0.17103049782735608,100604,Life,376718,2283.07,Quarterly,2020-07-17,1,2021-07-17,500604,Death,2020-01-05,2020-02-01,27,1,1060,2122,0.0,57743.22,High,0,0
605,70,Male,Single,44546,Northeast,0.8970885365457901,100605,Home,632556,4303.51,Yearly,2019-06-25,8,2027-06-23,500605,Theft,2016-05-02,2016-05-14,12,0,1068,2126,0.9252776941892489,222490.22,High,0,0
606,18,Female,Single,31304,Northeast,0.45395250301420914,100606,Home,595778,3030.44,Yearly,2017-09-26,8,2025-09-24,500606,Theft,2022-03-22,2022-03-24,2,0,1001,2064,0.6279755498225992,234930.27,High,0,0
607,75,Female,Widowed,152722,Northeast,0.6688494327709915,100607,Renters,82149,679.18,Quarterly,2016-08-27,9,2025-08-25,500607,Theft,2017-04-16,2017-04-29,13,1,1004,2162,0.634403172756339,30688.99,High,0,0
608,75,Female,Divorced,142448,Northeast,0.992507519246738,100608,Renters,27129,188.82,Monthly,2022-05-11,8,2030-05-09,500608,Liability,2017-08-06,2017-08-17,11,1,1053,2002,0.08488994061349919,10476.31,Medium,1,0
609,18,Male,Widowed,112368,West,0.0,100609,Home,303556,2854.93,Yearly,2022-09-17,2,2024-09-16,500609,Water Damage,2019-04-05,2019-04-19,14,2,1086,2086,0.9562783904915422,67886.84,High,0,0
610,64,Male,Married,118327,Midwest,0.6881214705981882,100610,Life,929667,7494.69,Quarterly,2015-01-23,2,2017-01-22,500610,Death,2020-12-08,2020-12-20,12,0,1068,2185,0.0,207849.37,High,0,0
611,51,Female,Divorced,40022,West,0.40194672024487943,100611,Home,833320,7461.52,Yearly,2016-03-12,2,2018-03-12,500611,Water Damage,2018-03-07,2018-04-03,27,1,1059,2207,0.5294144836541327,76127.88,High,1,0
612,49,Female,Divorced,107354,Midwest,0.15383224555702146,100612,Home,570016,3950.7,Quarterly,2019-10-08,7,2026-10-06,500612,Fire,2022-07-26,2022-08-15,20,0,1016,2093,0.9799278115371914,22091.17,Medium,0,1
613,79,Male,Widowed,194689,Northeast,0.6781061149307874,100613,Auto,34521,264.57,Monthly,2017-06-15,3,2020-06-14,500613,Liability,2020-01-14,2020-01-21,7,1,1009,2092,0.08921618255992236,2883.23,Low,0,0
614,71,Female,Divorced,150045,Midwest,0.4970123967260525,100614,Life,442103,4080.54,Monthly,2016-12-21,6,2022-12-20,500614,Death,2016-06-28,2016-07-16,18,1,1005,2150,0.0,35895.73,High,0,0
615,65,Male,Widowed,99498,Northeast,0.8032569555735956,100615,Life,906557,10465.43,Yearly,2022-10-21,5,2027-10-20,500615,Death,2016-05-01,2016-05-28,27,0,1084,2004,0.0,357819.25,High,0,0
616,42,Female,Single,153780,West,0.49526592960609733,100616,Life,950473,8498.76,Yearly,2020-10-22,5,2025-10-21,500616,Critical Illness,2018-03-26,2018-04-06,11,0,1015,2271,0.0,239486.01,High,0,0
617,57,Female,Widowed,64307,Midwest,0.6875879058707136,100617,Life,488171,3813.4,Yearly,2020-03-17,4,2024-03-16,500617,Disability,2018-03-21,2018-04-14,24,1,1094,2167,0.0,159193.63,High,0,0
618,62,Female,Divorced,149645,South,0.2937873135937592,100618,Renters,83480,1214.47,Monthly,2015-07-25,6,2021-07-23,500618,Theft,2019-03-09,2019-03-21,12,2,1039,2241,0.7224616518242423,31622.78,High,0,0
619,70,Male,Divorced,183399,Midwest,0.7696747558021781,100619,Renters,148084,1545.81,Yearly,2021-04-02,3,2024-04-01,500619,Liability,2017-12-14,2017-12-15,1,0,1040,2238,0.7389941825825448,10193.74,Medium,0,0
620,18,Male,Married,33244,Northeast,0.1710750701665032,100620,Auto,148659,2088.71,Yearly,2017-10-17,7,2024-10-15,500620,Collision,2018-06-15,2018-06-27,12,0,1096,2210,0.5751132695287214,34699.78,High,0,0
621,33,Female,Married,183792,South,0.18921800778863596,100621,Renters,95009,1044.38,Quarterly,2016-05-12,5,2021-05-11,500621,Liability,2018-12-09,2018-12-22,13,1,1099,2207,0.9504475395223982,16382.72,Medium,0,0
622,78,Male,Married,55090,Northeast,0.5583593072013339,100622,Life,933857,10464.3,Quarterly,2020-02-13,6,2026-02-11,500622,Critical Illness,2017-12-14,2018-01-12,29,3,1071,2045,0.0,144012.99,High,0,0
623,56,Female,Married,94277,South,0.5201039217356112,100623,Home,730286,7772.08,Monthly,2016-06-30,1,2017-06-30,500623,Fire,2019-10-23,2019-11-04,12,1,1082,2055,0.7525325955090958,270632.62,High,1,0
624,22,Female,Divorced,141559,South,0.034644821422405964,100624,Auto,107591,1913.84,Monthly,2020-03-18,9,2029-03-16,500624,Collision,2022-03-21,2022-04-01,11,0,1001,2104,0.9783176508908037,50791.67,High,0,0
625,39,Male,Married,129895,Midwest,0.2768269366461739,100625,Home,222552,2393.76,Quarterly,2022-06-27,2,2024-06-26,500625,Liability,2018-10-04,2018-10-07,3,0,1025,2084,0.13767312214663652,2909.49,Low,0,0
626,46,Male,Widowed,152641,Midwest,0.2693288703122507,100626,Renters,115059,1613.29,Monthly,2020-12-15,5,2025-12-14,500626,Fire,2018-01-01,2018-01-21,20,0,1005,2064,0.5046766425877545,44839.55,High,1,0
627,72,Male,Single,37855,South,0.7044411203802492,100627,Life,650407,7806.37,Yearly,2021-04-08,9,2030-04-06,500627,Critical Illness,2018-03-13,2018-04-02,20,1,1018,2276,0.0,247197.95,High,0,0
628,20,Male,Divorced,152963,South,0.14726030927170325,100628,Auto,26229,364.22,Yearly,2021-09-04,5,2026-09-03,500628,Comprehensive,2016-03-29,2016-04-18,20,1,1085,2200,0.20966721362142082,6043.21,Medium,0,0
629,29,Female,Married,146815,South,0.011027540215620676,100629,Renters,132908,1054.86,Monthly,2018-07-23,8,2026-07-21,500629,Fire,2017-12-22,2018-01-20,29,0,1098,2090,0.09126145977831801,2946.79,Low,0,1
630,43,Male,Divorced,162673,Northeast,0.23612795287189275,100630,Home,718691,4874.05,Yearly,2019-12-18,3,2022-12-17,500630,Fire,2018-12-08,2018-12-30,22,0,1099,2124,0.9371184867373411,305190.81,High,0,0
631,33,Male,Married,193024,Midwest,0.2362228925888002,100631,Home,544866,7550.93,Quarterly,2021-11-14,5,2026-11-13,500631,Liability,2017-02-18,2017-03-04,14,0,1038,2056,0.19545925195249647,58247.19,High,1,0
632,68,Female,Divorced,141113,Northeast,0.3478775688794402,100632,Life,705164,13925.04,Yearly,2020-08-29,9,2029-08-27,500632,Disability,2016-03-26,2016-03-28,2,1,1007,2011,0.0,104999.97,High,0,0
633,54,Female,Married,80374,Midwest,0.6217960353653265,100633,Renters,127627,1131.87,Quarterly,2019-10-14,9,2028-10-11,500633,Theft,2017-07-16,2017-08-04,19,2,1060,2228,0.7385653257809076,50422.58,High,0,0
634,39,Female,Single,166762,West,0.16086683932162077,100634,Auto,27926,140.27,Quarterly,2021-02-22,8,2029-02-20,500634,Comprehensive,2020-04-01,2020-04-26,25,1,1000,2098,0.7284945940299806,2052.53,Low,0,0
635,74,Female,Married,42521,Northeast,0.7191267749389822,100635,Auto,127742,2387.86,Monthly,2020-01-01,6,2025-12-30,500635,Liability,2017-03-30,2017-04-14,15,1,1090,2152,0.8853766755754763,30390.8,High,0,0
636,46,Male,Widowed,130146,Midwest,0.5030633850029878,100636,Auto,45494,317.28,Quarterly,2016-10-13,3,2019-10-13,500636,Comprehensive,2019-10-18,2019-10-19,1,0,1047,2093,0.7488490037786075,1823.71,Low,0,0
637,31,Male,Divorced,169130,South,0.17470102844556165,100637,Home,378888,6823.06,Yearly,2020-04-28,6,2026-04-27,500637,Fire,2018-05-11,2018-06-05,25,1,1051,2199,0.270399930563307,7745.82,Medium,1,0
638,45,Female,Divorced,174776,South,0.2436706342242851,100638,Renters,20746,263.77,Quarterly,2020-01-18,9,2029-01-15,500638,Fire,2019-06-03,2019-06-04,1,0,1075,2212,0.35876898068460705,8140.99,Medium,0,0
639,22,Female,Widowed,88933,Midwest,0.0,100639,Auto,72468,556.72,Quarterly,2017-11-27,2,2019-11-27,500639,Collision,2021-02-11,2021-03-08,25,1,1060,2027,0.7489926217871526,22974.95,Medium,0,0
640,64,Male,Widowed,101101,South,0.6662827722948499,100640,Auto,40701,323.71,Yearly,2017-10-09,5,2022-10-08,500640,Collision,2018-09-10,2018-09-24,14,0,1027,2064,0.5324425229296178,4797.67,Low,0,0
641,66,Male,Single,73856,South,0.5869225729784759,100641,Auto,149659,1931.75,Quarterly,2022-02-24,9,2031-02-22,500641,Collision,2020-02-23,2020-03-09,15,1,1077,2122,0.0335675508313894,41633.25,High,0,0
642,47,Male,Divorced,67256,West,0.20375759308758415,100642,Auto,118028,1997.02,Quarterly,2018-02-09,8,2026-02-07,500642,Collision,2020-03-05,2020-03-06,1,1,1066,2237,0.8894396218590851,48713.57,High,0,0
643,63,Male,Single,87352,West,0.43797247150346846,100643,Auto,110440,1895.14,Yearly,2020-11-05,3,2023-11-05,500643,Comprehensive,2017-12-02,2017-12-28,26,0,1055,2218,0.9532137741977766,36110.78,High,0,0
644,79,Male,Divorced,191687,West,0.5597779699675066,100644,Renters,66502,569.95,Monthly,2020-06-07,2,2022-06-07,500644,Theft,2021-11-28,2021-12-22,24,0,1056,2150,0.22105326478760035,23206.91,Medium,1,0
645,69,Female,Divorced,151638,Northeast,0.4021692736561013,100645,Home,269830,4226.88,Monthly,2022-01-11,3,2025-01-10,500645,Water Damage,2022-12-27,2023-01-21,25,1,1018,2045,0.2071819621821669,63186.25,High,0,0
646,22,Female,Single,31927,West,0.40294650842182617,100646,Life,143477,1749.56,Yearly,2017-09-06,7,2024-09-04,500646,Critical Illness,2020-11-11,2020-11-21,10,0,1019,2078,0.0,34742.1,High,0,0
647,29,Female,Divorced,176584,West,0.30471861995831184,100647,Renters,92223,1319.31,Yearly,2018-01-29,8,2026-01-27,500647,Fire,2016-09-24,2016-10-04,10,1,1092,2233,0.8809142673937929,31177.41,High,1,0
648,33,Female,Divorced,38301,West,0.5549666360664465,100648,Home,278005,1930.73,Monthly,2019-12-07,7,2026-12-05,500648,Fire,2017-04-30,2017-05-21,21,2,1055,2083,0.5416474373971498,155192.87,High,0,0
649,43,Male,Single,116849,Midwest,0.24375889300269668,100649,Home,234893,2704.85,Yearly,2015-11-14,7,2022-11-12,500649,Liability,2017-08-14,2017-08-16,2,1,1033,2130,0.14559370124876914,63117.49,High,0,0
650,43,Female,Married,98759,South,0.15384216462876604,100650,Renters,89630,613.86,Quarterly,2018-03-16,8,2026-03-14,500650,Fire,2017-06-19,2017-06-28,9,0,1051,2169,0.08674603628596078,23655.15,Medium,0,0
651,65,Male,Single,118047,Midwest,0.4619236960865275,100651,Home,253581,3179.46,Quarterly,2017-08-18,8,2025-08-16,500651,Fire,2018-02-15,2018-02-26,11,3,1050,2208,0.21246078838661486,18746.59,Medium,0,1
652,38,Male,Divorced,116991,West,0.28519095889512297,100652,Home,494379,2927.62,Quarterly,2018-01-17,5,2023-01-16,500652,Liability,2018-02-24,2018-02-24,0,3,1075,2050,0.6410766985362393,84173.13,High,0,0
653,56,Male,Widowed,93058,Northeast,0.6497228423424928,100653,Home,195919,1372.24,Yearly,2018-10-07,7,2025-10-05,500653,Liability,2021-12-21,2021-12-21,0,0,1052,2062,0.6659711447264425,79727.74,High,0,0
654,53,Male,Married,184506,Midwest,0.7048227194688885,100654,Home,470285,4644.93,Monthly,2018-08-02,9,2027-07-31,500654,Water Damage,2020-03-29,2020-03-29,0,1,1074,2274,0.03392562432041546,46572.28,High,0,0
655,50,Male,Widowed,60341,West,0.6617015879029237,100655,Auto,61261,776.02,Monthly,2021-01-21,8,2029-01-19,500655,Liability,2020-03-12,2020-03-26,14,3,1028,2146,0.9398811707651512,26272.07,High,0,0
656,79,Male,Married,137845,Northeast,0.49690131600239623,100656,Renters,110649,743.49,Monthly,2015-11-27,9,2024-11-24,500656,Liability,2019-07-26,2019-08-12,17,1,1046,2223,0.16760185943114836,29939.13,High,0,0
657,47,Male,Widowed,176079,Northeast,0.09964796486220491,100657,Renters,69258,1259.5,Quarterly,2016-07-20,5,2021-07-19,500657,Fire,2022-09-21,2022-09-30,9,0,1005,2078,0.015884971587210694,13439.06,Medium,0,0
658,54,Female,Married,129878,Northeast,0.3664243759773492,100658,Life,355092,3268.56,Monthly,2016-09-09,4,2020-09-08,500658,Critical Illness,2020-10-25,2020-11-23,29,0,1012,2064,0.0,24808.78,Medium,0,0
659,40,Male,Single,187871,South,0.1087777346992599,100659,Auto,78573,1080.96,Monthly,2017-08-05,6,2023-08-04,500659,Collision,2018-09-28,2018-10-10,12,1,1098,2032,0.8683316545860787,26836.29,High,0,0
660,75,Female,Married,85820,Northeast,0.4483047988929354,100660,Auto,53162,379.05,Yearly,2019-04-18,6,2025-04-16,500660,Collision,2016-07-08,2016-07-23,15,1,1052,2220,0.9285653038804247,8964.35,Medium,0,0
661,27,Female,Married,176746,West,0.3195699845804033,100661,Auto,84097,1352.24,Yearly,2022-10-13,4,2026-10-12,500661,Comprehensive,2022-11-28,2022-12-03,5,0,1075,2265,0.11545626500657791,1218.37,Low,0,0
662,71,Male,Married,176498,Midwest,0.5326077286819941,100662,Life,980793,12843.5,Quarterly,2016-09-17,5,2021-09-16,500662,Disability,2022-08-02,2022-08-28,26,1,1004,2269,0.0,18683.36,Medium,0,0
663,22,Male,Divorced,74791,Midwest,0.06312012102440898,100663,Renters,104999,1996.34,Yearly,2022-12-03,5,2027-12-02,500663,Theft,2018-02-13,2018-03-10,25,0,1033,2145,0.2716292774126613,4920.24,Low,0,0
664,53,Female,Widowed,33255,West,0.49812525480692516,100664,Auto,94406,1445.19,Yearly,2017-05-26,6,2023-05-25,500664,Comprehensive,2022-01-02,2022-01-26,24,0,1027,2237,0.07152662235267548,36902.3,High,0,0
665,51,Female,Single,194898,South,0.16229366185422356,100665,Renters,124462,2454.83,Quarterly,2015-09-21,1,2016-09-20,500665,Theft,2019-04-19,2019-04-19,0,1,1075,2279,0.30916968213718876,26044.81,High,0,0
666,69,Female,Widowed,34944,South,0.6964831317093522,100666,Life,683074,11739.65,Yearly,2019-08-27,2,2021-08-26,500666,Critical Illness,2017-08-31,2017-09-09,9,1,1052,2103,0.0,145604.68,High,0,0
